순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
32,9788932909844,3620143,서부전선 이상없다,"13,320원",740원,에리히 마리아 레마르크 저/홍성광 역,열린책들,"『서부 전선 이상 없다』는 작가의 제1차 대전 체험을 바탕으로, 평범한 병사가 견뎌 내는 전장을 감정의 개입 없이 담담하게 그려 내고 있다. 주인공 파울 보이머는 허황된 애국심에 들뜬 담임선생의 권유로 반 친구들과 함께 입대했다. 입대해 보니, 그리고 전장으로 와보니 생각했던 어느 것과도 달랐다. 전쟁 속에서 그저 생존과 기본적인 욕구 외에는 안중에 없는 기계로 변한 그들은, 만일 평화가 온다고 해도 다시 정상적인 인간으로 살아 갈 수 있을지 전혀 확신할 수 없는 상태에 빠진다.",1,국내도서-소설/시/희곡
33,9791190669658,145228416,데미안 (오리지널 초판본 고급 양장본),"7,200원",400원,헤르만 헤세 저/이미영 역/김욱동 해설,코너스톤(도서),"“새는 알에서 나오려고 투쟁한다… 
태어나려는 자는 한 세계를 파괴해야만 한다.""

진정한 자아를 찾는 성장 소설의 고전이자 
헤르만 헤세의 대표작, 《데미안》
오리지널 초판본 표지 디자인의 고급 양장본으로 만나다

헤르만 헤세의 ‘영혼의 전기’로 소개되는 《데미안》은 깊이 있는 정신분석과 자기 탐구로 가시밭 같은 자아 성찰의 길을 섬세하게 그려낸 그의 대표작이다. 《데미안》은 소년 싱클레어가 어른이 되기까지 자신을 찾아가는 여정이 담긴 내용이다. 그 과정에서 데미안이라는 인물을 만나 세상을 이분법적으로 구분하지 않고 각자의 내면에 신과 악마가 공존하고 있다는 깨달음을 얻는다. 깨달음은 싱클레어가 자신의 진정한 자아를 발견하는 결정적 역할을 한다. 이러한 내용을 통해 《데미안》은 현대인들에게 자기 주도적인 삶은 무엇인지, 어떻게 나다운 삶을 영위할 수 있는지에 대한 질문을 던지고 그에 대한 해답도 함께 제시한다.",1,국내도서-소설/시/희곡
34,9788937463068,8117617,관객모독,"9,000원",500원,페터 한트케 저/윤용호 역,민음사,"무대 위에 등장하는 네 명의 배우가 극의 전체 흐름을 주도한다. 특별한 줄거리나 사건, 무대 장식이나 세련된 디자인, 조명도 찾아볼 수 없다. 다른 요소를 철저하게 배제한 채 단순화된 극은, 오로지 배우가 내뱉는 말에 의존하여 전개된다. 그렇지만 파격적인 말과 행동을 통해 현실의 문제점과 부조리함을 지적했다는 것만으로도 이 작품은 의미 있는 가치를 지닌다. 관객을 향해 이야기하는 배우와 그 말들을 직접 듣는 관객, 이들의 소통은 무대 위 연극과 현실의 경계를 허물어버린다. 나아가 현대 사회의 위선과 거짓을 폭로하고, 관객으로 하여금 지극히 현실적인 문제를 있는 그대로 바라볼 수 있게 하였다. 이러한『관객 모독』은 가장 도발적인 희곡 중 하나의 작품으로 꼽히고 있다.",1,국내도서-소설/시/희곡
35,9791198165022,123772262,레티파크,"15,120원",840원,유디트 헤르만 저/신동화 역,마라카스,"독일의 대표적인 여성 작가 유디트 헤르만의 『레티파크』가 마라카스에서 출간되었다. 국내에서 2010년 소설집 『알리스』가 출간된 후 12년 만에 새로운 번역 작품을 선보이는 것이다. 작가는 이전 작품들을 통해 사랑과 고독, 방황, 슬픔을 담백하고 투명한 문체로 매우 사실적이고 섬세하게 그려내며 자기만의 독특한 작품 세계를 구축해왔다. 이번에 출간하는 『레티파크』는 열일곱 편의 짧은 이야기들이 담긴 소설집이다. 작가는 이 이야기들을 ‘매우 어둡고 힘든 소설을 끝낸 직후’ 자기에게 낯선 베를린 어느 구역의 낡은 집 내닫이창이 있는 방에서 써내려갔다. 창 너머로 거리를 지나가는 사람들, 맞은편 집에 사는 이들을 바라보며 그녀는 ‘다채롭고 수수께끼 같은 의미들이 실린 타인들의 일상’의 장면들을 스냅사진처럼 그러모은 뒤 이야기로 풀어놓았다. ",1,국내도서-소설/시/희곡
36,9788975276293,13987140,꿈꾸는 책들의 도시,"23,400원","1,300원",발터 뫼르스 저/두행숙 역,들녘,"인간이 빚어낼 수 있는 최고의 서사! 
〈차모니아 대륙〉에 발을 들어놓는 순간, 당신의 상상력은 무(無)처럼 증발하고 만다.
그리하여, “여기서부터 이야기는 시작된다.”

목숨을 걸지 않으면 읽을 수 없는 책이 있을까? 겁쟁이들은 아예 책장을 열지 말라고 경고하는 소설이 있을까? 이 책의 저자는 발터 뫼르스로 되어 있지만, 그는 자신이 이 책을 쓰지 않았고 다만 번역하고 삽화를 그렸을 뿐이라고 밝힌다. 원 저작은 차모니아 출신의 공룡족인 힌데군스트 폰 미텐메츠의 장편소설이이라는 것이다.
모두가 시인인 공룡족의 도시 린트부름에서 태어난 젊은 공룡 미텐메츠는 대부로부터 신비한 원고 한 뭉치를 유산으로 받는다. 그는 원고의 강렬함과 풍부한 감성에 매혹되어 실종된 저자를 찾아 부흐하임으로 떠난다.
모든 책들이 만들어지고, 명성을 얻으려는 작가들이 몰려들고, 출판사, 인쇄소, 고서점들이 즐비한 꿈꾸는 책들의 도시 부흐하임.",2,국내도서-소설/시/희곡
37,9788952768568,8670963,책 읽어주는 남자,"13,050원",720원,베른하르트 슐링크 저/김재혁 역,시공사,"전 세계 48개국 번역 출간, 뉴욕 타임스 베스트셀러 1위

케이트 윈슬렛 주연 영화 「더 리더」 원작



독일 현대 소설을 대표하는 작가 베른하르트 슐링크의 대표작이자 영화 「더 리더」의 원작으로 잘 알려진 『책 읽어주는 남자』(1995)가 시공사에서 새롭게 출간되었다. 15세 소년과 36세 여인의 파격적인 사랑 이야기 속에 역사와 인간의 죄의식, 사랑, 윤리에 관한 깊은 통찰을 담은 이 소설은 출간 당시 커다란 반향을 일으키며 독일어권 문학작품으로는 처음으로 뉴욕 타임스 베스트셀러 1위를 기록했을 뿐 아니라, 독일의 한스 팔라다 상과 디 벨트 문학상, 이탈리아의 그린차네 카부르 상, 프랑스의 로르 바타이옹 상, 일본의 마이니치신문 특별문화상, 남아프리카공화국의 부케 상 등 각국의 문학상을 수상함으로써 그 문학적 성취를 세계적으로 인정받았다.",1,국내도서-소설/시/희곡
38,9788931024999,146738736,생의 한가운데,"10,800원",600원,루이제 린저 저/전혜린 역,문예출판사,"전후 독일의 가장 뛰어난 산문 작가
루이제 린저에게
세계적 명성을 가져다준 대표작 

시몬 드 보부아르와 더불어 현대 여성 문학계의 양대 산맥으로 일컫는 작가 루이제 린저가 1950년에 발표한 대표작이다. 이 작품의 한국어 초역은 ‘한 세기에 한 번 나올 법한 천재’로 격찬을 받은 작가 전혜린이 맡아 1961년 신구문화사에서 출간 당시 큰 관심과 화제를 모았으며 1967년에 문예출판사에서 재출간되어 전혜린 번역본을 이어오고 있다.

이 소설은 주인공 니나 부슈만을 사랑하는 스무 살 연상의 남자 슈타인의 이루지 못한 사랑 이야기로 형식적으로는 슈타인의 일기와 편지, 니나와 그녀의 언니 마르그레트의 며칠간의 짧은 만남과 대화로 구성되어 있다. 또 내용상으로는 작가의 자전적 요소가 녹아 있다. 삶을 대하는 방식에서 각기 다른 개성적인 인물들의 대비가 두드러진다.",1,국내도서-소설/시/희곡
39,9788934981190,118147609,언어의 무게,"19,800원","1,100원",파스칼 메르시어 저/전은경 역,비채,"모두가 잊은 낭만을 되살리는 작가, 파스칼 메르시어
『리스본행 야간열차』 이후 16년 만의 신작 장편소설

『리스본행 야간열차』로 전세계를 매혹한 파스칼 메르시어가 16년 만의 신작 장편소설 『언어의 무게』로 독자들을 만난다. 이번 작품에서는 이탈리아와 영국을 배경으로 여러 문학인의 삶을 다채롭게 조명한다. 유서 깊은 출판사를 경영해온 레이랜드는 생의 끝자락에 서서 자신의 삶을 돌아본다. 번역가로서 살아온 세월과 흘러간 인연, 수많은 작가와 번역가와 출판인……. 문학을 삶의 지침으로 삼은 이 모든 사람을 돌아보며 레이랜드는 그동안 외면해온 창작을 향한 열망을 정면으로 마주한다. 섬세하면서도 깊은 사색, 문학에 기대어 살아가는 인물들의 극적 에피소드와 유럽의 낭만적 풍경. 『언어의 무게』는 ‘파스칼 메르시어를 세계적 작가로 만든 모든 강점이 담겼다’는 극찬을 받고 〈슈피겔〉 연간 베스트셀러에 오르며, 작가의 또 하나의 대표작이 될 자격을 증명하고 있다.",1,국내도서-소설/시/희곡
40,9788954609463,3737223,체스 이야기 · 낯선 여인의 편지,"10,800원",600원,슈테판 츠바이크 저/김연수 역,문학동네,"최고의 전기 작가이자 탁월한 이야기꾼 슈테판 츠바이크
인간의 광기와 순수를 예리하게 풀어낸 매혹적인 심리소설

역사에 대한 깊은 통찰과 인물에 대한 심도 있는 탐구로 세계 3대 전기 작가 중 한 사람으로 명성을 떨쳤던 슈테판 츠바이크의 단편집이다. 그는 프로이트의 영향을 받아 인간 내면을 깊이 탐색하고 인간관계에서의 심리작용을 예리하게 포착해낸 소설을 다수 발표했는데, 이 책에 소개된 「체스 이야기」와 「낯선 여인의 편지」 가 그 대표적인 작품들이다.",1,국내도서-소설/시/희곡
41,9788932404363,17283850,파우스트,"16,200원",900원,요한 볼프강 폰 괴테 저/장희창 역,을유문화사,"사탄이 등장하는 장면과 그레트헨 처형 장면 등 
일명 ‘발푸르기스의 보따리’라 불리던 
괴테의 미출간 원고 수록

『파우스트』는 을유세계문학전집 74번째 작품으로 독일의 대문호 괴테의 대표작이다. 이 작품은 1773년 괴테가 초고를 완성한 이래 사망하기 전해인 1831년에 완성한 대작으로 괴테 생애 전반에 걸쳐 쓰인 걸작이다. 그런 면에서 괴테의 문학세계와 철학세계가 모두 한데 어우러져 있는 작품이라 할 수 있다. 특히 이번에 출간된 본서에는 괴테가 미풍양속을 해칠까 우려해서 빼놓았던 일명 ‘발푸르기스의 보따리’라 불리던 미출간 원고가 부록으로 실려 있어 지금까지 출간된 책들과는 좀 더 다른, 괴테 초기 원본에 가까운 『파우스트』를 만날 수 있다. 

『파우스트』 판본에는 그간 바이마르 판본과 프랑크푸르트 판본, 함부르크 판본 등이 표준 정본으로 알려져 있었다. 그러나 이 책은 2003년 괴팅겐 대학의 게르만어문학자인 알브레히트 쇠네 교수의 판본을 번역했다.",1,국내도서-소설/시/희곡
42,9788954610018,3737265,소송,"12,600원",700원,프란츠 카프카 저/권혁준 역,문학동네,"현대문학의 방향성을 새로이 제시하고 정립한 
실존주의 문학의 선구자 프란츠 카프카의 대표작

20세기 최고의 문제적 작가 프란츠 카프카의 대표작이다. 서른 번째 생일날 아침 갑자기 체포된 요제프 K가 누구도 알지 못하는 이유로 1년 동안 끝이 보이지 않는 소송에 휘말리는 과정을 그린 이 소설은 가장 비현실적인 상황을 통해 적나라한 현실을 드러내며, 현대사회의 끊임없는 구속과 억압, ‘얼굴을 드러내지 않는 관료주의’가 지휘하는 부조리한 세상에서 개인이 겪는 무력감을 담아냈다.",1,국내도서-소설/시/희곡
43,9788932920245,89969399,비둘기,"13,320원",740원,파트리크 쥐스킨트 저/유혜자 역,열린책들,"어느 날 갑자기 인생을 송두리째 뒤흔드는 사건이 일어나다 

독일 작가 파트리크 쥐스킨트의 어른을 위한 우화. 소설가 전경린은 이 작품을 일러 ""따스함과 유머와 순수함과 충실성을 느끼게 하며 예민하고 남루한 우리들 인간의 영혼에 대한 공감과 연민을 치솟게 한다""고 평했다. 주인공인 조나단은 나이 오십을 넘겼으며 어느 은행의 경비원으로 근무하고 있다. 세상에 대한 불신과 무감각에 빠져 있으며, 조금만 더 지나면 자기 소유의 옹색한 방이라도 갖게 된다고 안도하는 소심한 인물이다. 그러던 어느 날 그의 방문 앞에 나타난 비둘기를 보고 그만 공포를 느끼고 달아나고 만다. 단 하루 동안에 벌어지는, 평범하지만 조나단에게는 끔찍한 사건들이 그가 세상을 향해 맞설 용기를 얻게 해준다. 

쥐스킨트가 창조해 낸『비둘기』의 주인공 조나단 노엘은 작가가 소설을 통해 독자에게 메시지를 전달하기 위해 만든 전형적 모델로 볼 수 있다.",1,국내도서-소설/시/희곡
44,9788932909998,3631944,향수,"13,320원",740원,파트리크 쥐스킨트 저/강명순 역,열린책들,"나신으로 머리칼이 잘린 채 발견되는 스물다섯 명의 어린 소녀들과
지상 최고의 향수를 만들려는 한 악마적 천재의 기상천외한 이야기!

냄새에 대한 천재적인 감각을 가졌으나 정작 자신은 아무런 체취도 없는 한 사내와 시체로 발견된 스물다섯 명의 소녀들. 지상 최고의 향수를 위해서는 스물다섯 차례의 살인도 마다하지 않는 주인공 그르누이의 악마적인, 한편으로는 천진스럽기까지 한 일대기가 흥미롭게 펼쳐진다.",1,국내도서-소설/시/희곡
